"name","city","country","country_code","iata","icao","latitude","longitude","altitude","apid","uid","timezone","dst","tz_id","type","source","airport_id","x","y","elevation","tz_database_timezone"
Am Timan Airport,Am Timan,Chad,,AMC,FTTN,11.0340003967,20.274000167799997,1420,5983,,1.0,U,,airport,OurAirports,7413,,,,Africa/Ndjamena
Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,,GSQ,HEOW,22.5856990814209,28.71660041809082,859,5984,,2.0,U,,airport,OurAirports,7414,,,,Africa/Cairo
Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,,MRB,KMRB,39.40190125,-77.98459625,565,5985,,-5.0,A,,airport,OurAirports,7415,,,,America/New_York
Awassa Airport,Awasa,Ethiopia,,AWA,HALA,7.066999912261963,38.5,5450,5986,,3.0,U,,airport,OurAirports,7416,,,,Africa/Addis_Ababa
Wilwal International Airport,Jijiga,Ethiopia,,JIJ,HAJJ,9.3325,42.9121,5954,5987,,3.0,U,,airport,OurAirports,7417,,,,Africa/Addis_Ababa
Mekane Selam Airport,Mekane Selam,Ethiopia,,MKS,HAMA,10.7254,38.7415,8405,5988,,3.0,U,,airport,OurAirports,7418,,,,Africa/Addis_Ababa
Debra Marcos Airport,Debre Marqos,Ethiopia,,DBM,HADM,10.350000381469727,37.71699905395508,8136,5989,,3.0,U,,airport,OurAirports,7419,,,,Africa/Addis_Ababa
Debre Tabor Airport,Debre Tabor,Ethiopia,,DBT,HADT,11.967000007629395,38.0,8490,5990,,3.0,U,,airport,OurAirports,7420,,,,Africa/Addis_Ababa
Harar Meda Airport,Debre Zeyit,Ethiopia,,QHR,HAHM,8.7163,39.0059,6201,5991,,3.0,U,,airport,OurAirports,7421,,,,Africa/Addis_Ababa
Robe Airport,Goba,Ethiopia,,GOB,HAGB,7.1160634,40.0463033,7892,5992,,3.0,U,,airport,OurAirports,7422,,,,Africa/Addis_Ababa
Mayumba Airport,Mayumba,Gabon,,MYB,FOOY,-3.4584197998046875,10.674076080322266,13,5993,,1.0,U,,airport,OurAirports,7423,,,,Africa/Libreville
Mara Serena Lodge Airstrip,Masai Mara,Kenya,,MRE,HKMS,-1.406111,35.008057,5200,5994,,3.0,U,,airport,OurAirports,7424,,,,Africa/Nairobi
Lewa Airport,Lewa,Kenya,,"","",0.1955,37.4699,2000,5995,,3.0,U,,airport,User,7425,,,,Africa/Nairobi
Mulika Lodge Airport,Meru National Park,Kenya,,JJM,HKMK,0.165083006024,38.1951408386,2000,5996,,3.0,U,,airport,OurAirports,7426,,,,Africa/Nairobi
Rumbek Airport,Rumbek,Sudan,,RBX,HSMK,6.8249998092699995,29.6690006256,1378,5997,,3.0,U,,airport,OurAirports,7427,,,,Africa/Juba
Yei Airport,Yei,Sudan,,"",HSYE,4.13028160099,30.7280731201,2000,5998,,3.0,U,,airport,OurAirports,7428,,,,Africa/Juba
Cape Palmas Airport,Greenville,Liberia,,CPA,GLCP,4.3790202140808105,-7.6969499588012695,20,5999,,0.0,U,,airport,OurAirports,7429,,,,Africa/Monrovia
Ambatomainty Airport,Ambatomainty,Madagascar,,AMY,"",-17.1667,47.1833,500,6000,,3.0,U,,airport,User,7430,,,,Indian/Antananarivo
Kyoto,Kyoto,Japan,,UKY,"",35.016667,135.766667,262,6001,,9.0,N,,unknown,User,7431,,,,Asia/Tokyo
Ecuvillens Airport,Ecuvillens,Switzerland,,"",LSGE,46.755001068115234,7.076109886169434,2293,6002,,1.0,E,,airport,OurAirports,7432,,,,Europe/Zurich
Andermatt,Andermatt,Switzerland,,"","",46.63889,8.58889,4747,6003,,1.0,E,,unknown,User,7433,,,,Europe/Zurich
Wohlen Airfield,Wohlen bei Bern,Switzerland,,"","",46.96694,7.35806,1795,6004,,1.0,E,,unknown,User,7434,,,,Europe/Zurich
Bazaruto Island Airport,Bazaruto Island,Mozambique,,BZB,"",-21.542778,35.473056,500,6005,,2.0,U,,airport,User,7435,,,,Africa/Maputo
Benguera Island Airport,Benguera Island,Mozambique,,BCW,"",-21.849167,35.436944,50,6006,,2.0,U,,airport,User,7436,,,,Africa/Maputo
Inhaca Airport,Inhaca,Mozambique,,IHC,FQIA,-25.9971446991,32.929351806599996,10,6007,,2.0,U,,airport,OurAirports,7437,,,,Africa/Maputo
Indigo Bay Lodge Airport,Indigo Bay Lodge,Mozambique,,IBL,"",-21.707222,35.452222,50,6008,,2.0,U,,airport,User,7438,,,,Africa/Maputo
Gombe Lawanti International Airport,Gombe,Nigeria,,"","",9.2575,12.430278,500,6009,,1.0,U,,airport,User,7439,,,,Africa/Lagos
Akwa Ibom International Airport,Uyo,Nigeria,,"","",5.05,7.933333,500,6010,,1.0,U,,airport,User,7440,,,,Africa/Lagos
Katsina Airport,Katsina,Nigeria,,"","",13.007778,7.660278,50,6011,,1.0,U,,airport,User,7441,,,,Africa/Lagos
Ouro Sogui Airport,Matam,Senegal,,MAX,GOSM,15.593600273132324,-13.322799682617188,85,6012,,0.0,U,,airport,OurAirports,7442,,,,Africa/Dakar
Bird Island Airport,Bird Island,Seychelles,,BDI,FSSB,-3.72472,55.205299,6,6013,,4.0,U,,airport,OurAirports,7443,,,,""
K50 Airport,Mogadishu,Somalia,,"","",1.999167,44.974167,500,6014,,3.0,U,,airport,User,7444,,,,Africa/Mogadishu
El Daein,El Daein,Sudan,,"","",14.0,32.316667,1000,6015,,3.0,U,,unknown,User,7445,,,,Africa/Khartoum
Wadi Halfa Airport,Wadi Halfa,Sudan,,WHF,HSSW,21.802698135375977,31.521577835083008,961,6016,,3.0,U,,airport,OurAirports,7446,,,,Africa/Khartoum
Enfidha - Hammamet International Airport,Enfidha,Tunisia,,NBE,DTNH,36.075833,10.438611,21,6017,,1.0,U,,airport,OurAirports,7447,,,,Africa/Tunis
Kidepo Airport,Kidepo,Uganda,,"",HUKD,3.7176,33.7487,4033,6018,,3.0,U,,airport,OurAirports,7448,,,,Africa/Kampala
Kitgum Airport,Kitgum,Uganda,,"",HUKT,3.2817,32.8882,3130,6019,,3.0,U,,airport,OurAirports,7449,,,,Africa/Kampala
Bugungu Airport,Pakuba,Uganda,,"",HUPA,2.2,31.55,2472,6020,,3.0,U,,airport,OurAirports,7450,,,,Africa/Kampala
Svea Airport,Sveagruva,Svalbard,,"",ENSA,77.8969444,16.725,32,6021,,1.0,U,,airport,OurAirports,7451,,,,Arctic/Longyearbyen
Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,Svalbard,,"",ENAS,78.9274978638,11.8743,50,6022,,1.0,U,,airport,OurAirports,7452,,,,Arctic/Longyearbyen
Hatay Airport,Hatay,Turkey,,HTY,LTDA,36.36277771,36.282222747800006,269,6023,,3.0,U,,airport,OurAirports,7453,,,,Europe/Istanbul
Kihnu Airfield,Kihnu,Estonia,,"",EEKU,58.14830017089844,24.002500534057617,10,6024,,2.0,U,,airport,OurAirports,7454,,,,Europe/Tallinn
Ruhnu Airfield,Ruhnu,Estonia,,"",EERU,57.78390121459961,23.26609992980957,10,6025,,2.0,U,,airport,OurAirports,7455,,,,Europe/Tallinn
Raivavae Airport,Raivavae,French Polynesia,,RVV,NTAV,-23.885200500499998,-147.662002563,7,6026,,-10.0,N,,airport,OurAirports,7456,,,,Pacific/Tahiti
Foshan Shadi Airport,Foshan,China,,FUO,ZGFS,23.083299636799996,113.069999695,6,6027,,8.0,N,,airport,OurAirports,7457,,,,Asia/Shanghai
Huizhou Airport,Huizhou,China,,HUZ,ZGHZ,23.0499992371,114.599998474,50,6028,,8.0,N,,airport,OurAirports,7458,,,,Asia/Shanghai
Lleida-Alguaire Airport,Lleida,Spain,,ILD,LEDA,41.728185,0.535023,1170,6029,,1.0,E,,airport,OurAirports,7459,,,,Europe/Madrid
Aeropuerto Capitan Fuentes Martinez,Porvenir,Chile,,"","",-53.2537,-70.319228,104,6030,,-4.0,U,,unknown,User,7460,,,,America/Santiago
Ouessant Airport,Ouessant,France,,"",LFEC,48.463199615478516,-5.06358003616333,142,6031,,1.0,U,,airport,OurAirports,7461,,,,Europe/Paris
Central Railway Station,Montreal,Canada,,YMY,"",45.499722,-73.566111,0,6032,,-5.0,A,,station,User,7462,,,,America/Toronto
Union Station,Toronto,Canada,,YBZ,"",43.645278,-79.380556,0,6033,,-5.0,A,,station,User,7463,,,,America/Toronto
Bildudalur Airport,Bildudalur,Iceland,,BIU,BIBD,65.64129638671875,-23.546199798583984,18,6034,,0.0,N,,airport,OurAirports,7464,,,,Atlantic/Reykjavik
Gjögur Airport,Gjogur,Iceland,,GJR,BIGJ,65.99530029296875,-21.326900482177734,83,6035,,0.0,N,,airport,OurAirports,7465,,,,Atlantic/Reykjavik
Sauðárkrókur Airport,Saudarkrokur,Iceland,,SAK,BIKR,65.73169708249999,-19.572799682599996,8,6036,,0.0,N,,airport,OurAirports,7466,,,,Atlantic/Reykjavik
Selfoss Airport,Selfoss,Iceland,,"",BISF,63.92919921875,-21.037799835205078,45,6037,,0.0,N,,airport,OurAirports,7467,,,,Atlantic/Reykjavik
Inishmaan Aerodrome,Inishmaan,Ireland,,IIA,EIMN,53.09299850463867,-9.568059921264648,15,6038,,0.0,U,,airport,OurAirports,7468,,,,Europe/Dublin
Ak Bashat Airport,Taldykorgan,Kazakhstan,,"",UAAT,42.88958,73.602004,0,6039,,6.0,U,,airport,OurAirports,7469,,,,Asia/Bishkek
Ulgii Mongolei Airport,Olgii,Mongolia,,ULG,ZMUL,48.9933013916,89.9225006104,5732,6040,,7.0,U,,airport,OurAirports,7470,,,,Asia/Hovd
Lille,Lille,France,,XDB,"",50.563333,3.08805,1,6041,,1.0,U,,unknown,User,7471,,,,Europe/Paris
Qurghonteppa International Airport,Kurgan Tyube,Tajikistan,,KQT,UTDT,37.86640167236328,68.86470031738281,1473,6042,,5.0,U,,airport,OurAirports,7472,,,,Asia/Dushanbe
Vologda Airport,Vologda,Russia,,VGD,ULWW,59.282501220703125,39.944400787353516,387,6043,,3.0,N,,airport,OurAirports,7473,,,,Europe/Moscow
Severo-Evensk Airport,Evensk,Russia,,"",UHMW,61.92166519165039,159.22999572753906,0,6044,,11.0,N,,airport,OurAirports,7474,,,,Asia/Srednekolymsk
Olenyok Airport,Olenyok,Russia,,ONK,UERO,68.514999,112.480003,847,6045,,9.0,N,,airport,OurAirports,7475,,,,Asia/Yakutsk
Saskylakh Airport,Saskylakh,Russia,,SYS,UERS,71.92790222168,114.08000183105,0,6046,,9.0,N,,airport,OurAirports,7476,,,,Asia/Yakutsk
Lensk Airport,Lensk,Russia,,"","",60.719444,114.931944,700,6047,,9.0,N,,airport,User,7477,,,,Asia/Yakutsk
Burevestnik Airport,Iturup Island,Russia,,BVV,"",44.92,147.621667,79,6048,,11.0,N,,airport,User,7478,,,,Asia/Srednekolymsk
Okha Airport,Okha,Russia,,OHH,"",53.583333,142.933333,100,6049,,11.0,N,,airport,User,7479,,,,Asia/Srednekolymsk
Leshukonskoye Airport,Arkhangelsk,Russia,,LDG,ULAL,64.8960037231,45.7229995728,220,6050,,3.0,N,,airport,OurAirports,7480,,,,Europe/Moscow
Nizhneangarsk Airport,Nizhneangarsk,Russia,,"",UIUN,55.80080032348633,109.59500122070312,1545,6051,,8.0,N,,airport,OurAirports,7481,,,,Asia/Irkutsk
Taksimo Airport,Taksimo,Russia,,"","",56.361667,114.93,1500,6052,,8.0,N,,airport,User,7482,,,,Asia/Irkutsk
Vanavara Airport,Vanavara,Russia,,"",UNIW,60.35969924926758,102.3239974975586,892,6053,,7.0,N,,airport,OurAirports,7483,,,,Asia/Krasnoyarsk
Aykhal Airport,Aykhal,Russia,,"",UERA,65.959197998047,111.54650115967,0,6054,,9.0,N,,airport,OurAirports,7484,,,,Asia/Yakutsk
Uktus Airport,Yekaterinburg,Russia,,"",USSK,56.701698303222656,60.790000915527344,643,6055,,5.0,N,,airport,OurAirports,7485,,,,Asia/Yekaterinburg
Baykit Airport,Baykit,Russia,,"",UNIB,61.676700592041016,96.3550033569336,853,6056,,7.0,N,,airport,OurAirports,7486,,,,Asia/Krasnoyarsk
Biysk Airport,Biysk,Russia,,"",UNBI,52.47999954223633,85.33999633789062,620,6057,,7.0,N,,airport,OurAirports,7487,,,,Asia/Krasnoyarsk
Huesca/Pirineos Airport,Huesca,Spain,,HSK,LEHC,42.0760993958,-0.316666990519,1768,6058,,1.0,U,,airport,OurAirports,7488,,,,Europe/Madrid
Ciudad Real Central Airport,Ciudad Real,Spain,,CQM,LERL,38.8563888889,-3.97,0,6059,,1.0,U,,airport,OurAirports,7489,,,,Europe/Madrid
Al Najaf International Airport,Najaf,Iraq,,NJF,ORNI,31.989853,44.404317,103,6060,,3.0,U,,airport,OurAirports,7490,,,,Asia/Baghdad
Hilversum Railway Station,Hilversum,Netherlands,,QYI,"",52.226389,5.181667,3,6061,,1.0,E,,station,User,7491,,,,Europe/Amsterdam
Colonsay Airstrip,Colonsay,United Kingdom,,CSA,EGEY,56.0574989319,-6.243060112,44,6062,,0.0,U,,airport,OurAirports,7492,,,,Europe/London
Coll Airport,Coll,United Kingdom,,COL,"",56.633333,-6.557222,50,6063,,0.0,U,,airport,User,7493,,,,Europe/London
Rock Hill - York County Airport,Rock Hill,United States,,RKH,KUZA,34.9878006,-81.05719757,666,6064,,-5.0,A,,airport,OurAirports,7494,,,,America/New_York
Allegheny County Airport,Pittsburgh,United States,,AGC,KAGC,40.354400634765625,-79.9301986694336,1252,6065,,-5.0,A,,airport,OurAirports,7495,,,,America/New_York
Cecil Airport,Jacksonville,United States,,VQQ,KVQQ,30.2187004089,-81.876701355,81,6066,,-5.0,A,,airport,OurAirports,7496,,,,America/New_York
Fulton County Airport Brown Field,Atlanta,United States,,FTY,KFTY,33.7790985107,-84.5214004517,841,6067,,-5.0,A,,airport,OurAirports,7497,,,,America/New_York
Tresco Heliport,Tresco,United Kingdom,,"",EGHT,49.94559860229492,-6.331389904022217,20,6068,,0.0,U,,airport,OurAirports,7498,,,,Europe/London
Tarin Kowt Airport,Tarin Kowt,Afghanistan,,TII,OATN,32.604198455799995,65.8657989502,4429,6069,,4.5,U,,airport,OurAirports,7499,,,,Asia/Kabul
Zaranj Airport,Zaranj,Afghanistan,,ZAJ,OAZJ,30.972222,61.865833,1572,6070,,4.5,U,,airport,OurAirports,7500,,,,Asia/Kabul
Chakcharan Airport,Chaghcharan,Afghanistan,,CCN,OACC,34.53300094604492,65.26699829101562,7383,6071,,4.5,U,,airport,OurAirports,7501,,,,Asia/Kabul
Four Corners,Four Corners,United States,,"","",36.998976,-109.045172,1000,6072,,-7.0,U,,unknown,User,7502,,,,America/Denver
Fuyang Xiguan Airport,Fuyang,China,,FUG,ZSFY,32.882157,115.734364,104,6073,,8.0,U,,airport,OurAirports,7503,,,,Asia/Shanghai
Longyan Guanzhishan Airport,Longyan,China,,LCX,ZSLD,25.6746997833,116.747001648,1225,6074,,8.0,U,,airport,OurAirports,7504,,,,Asia/Shanghai
Baoshan Yunduan Airport,Baoshan,China,,BSD,ZPBS,25.053301,99.168297,5453,6075,,8.0,U,,airport,OurAirports,7505,,,,Asia/Shanghai
Xingyi Airport,Xingyi,China,,ACX,ZUYI,25.0863888889,104.959444444,4150,6076,,8.0,U,,airport,OurAirports,7506,,,,Asia/Shanghai
Macau Ferry Pier,Macau,Macau,,XZM,"",22.197075,113.558911,0,6077,,8.0,U,,port,User,7507,,,,Asia/Macau
Liping Airport,Liping,China,,HZH,ZUNP,26.32217,109.1499,1620,6078,,8.0,U,,airport,OurAirports,7508,,,,Asia/Shanghai
Odell Williamson Municipal,Ocean Isle Beach,United States,,"60J","",33.9085056,-78.4366722,32,6079,,-5.0,U,,unknown,User,7509,,,,America/New_York
Stepanakert Air Base,Stepanakert,Azerbaijan,,"",UB13,39.90140151977539,46.7869987487793,2001,6080,,4.0,E,,airport,OurAirports,7510,,,,Asia/Baku
The Ohio State University Airport - Don Scott Field,Columbus,United States,,OSU,KOSU,40.0798,-83.072998,905,6081,,-5.0,U,,airport,OurAirports,7511,,,,America/New_York
Addison Airport,Addison,United States,,ADS,KADS,32.9686012268,-96.8364028931,644,6082,,-6.0,A,,airport,OurAirports,7513,,,,America/Chicago
Destin Executive Airport,Destin,United States,,DSI,KDTS,30.40010071,-86.47149658,23,6083,,-6.0,A,,airport,OurAirports,7514,,,,America/Chicago
Fort Jefferson,Fort Jefferson - Dry Tortugas,United States,,RBN,"",24.61667,-82.86667,0,6084,,-5.0,A,,unknown,User,7515,,,,America/New_York
Kherson International Airport,Kherson,Ukraine,,KHE,UKOH,46.6758,32.506401,148,6085,,2.0,E,,airport,OurAirports,7516,,,,Europe/Kiev
Exmouth Airport,Exmouth,Australia,,EXM,"",-21.933,114.128,50,6137,,8.0,U,,airport,User,7568,,,,Australia/Perth
Ryan's Creek Aerodrome,Stewart Island,New Zealand,,SZS,NZRC,-46.8997,168.100998,62,6086,,12.0,U,,airport,OurAirports,7517,,,,Pacific/Auckland
Assumption Island Airport,Assumption Island,Seychelles,,"",FSAS,-9.7422199993,46.506802,10,6087,,4.0,U,,airport,OurAirports,7518,,,,Indian/Mahe
Zhijiang Airport,Zhijiang,China,,HJJ,ZGCJ,27.4411111111,109.7,882,6088,,8.0,U,,airport,OurAirports,7519,,,,Asia/Shanghai
Aldabra,Assumption Island,Seychelles,,"","",-9.74,46.51,100,6089,,4.0,U,,unknown,User,7520,,,,Indian/Mahe
Yarmouth Airport,Yarmouth,Canada,,YQI,CYQI,43.826900482177734,-66.08809661865234,141,6090,,-4.0,A,,airport,OurAirports,7521,,,,America/Halifax
Kinston Regional Jetport At Stallings Field,Kinston,United States,,ISO,KISO,35.331401825,-77.60880279540001,93,6091,,-5.0,A,,airport,OurAirports,7522,,,,America/New_York
First Flight Airport,Kill Devil Hills,United States,,FFA,KFFA,36.0181999207,-75.67130279540001,13,6092,,-5.0,A,,airport,OurAirports,7523,,,,America/New_York
Pebble Island Airstrip,Pebble Island Settlement,Falkland Islands,,"","",-51.31,-59.61,8,6093,,-3.0,S,,unknown,User,7524,,,,Atlantic/Stanley
Sea Lion Island Landing Strip,Sea Lion Island,Falkland Islands,,"","",-52.4282,-59.0777,0,6094,,-3.0,S,,unknown,User,7525,,,,Atlantic/Stanley
Lively Settlement Airstrip,Lively Island,Falkland Islands,,"","",-52.03,-58.47,0,6095,,-3.0,S,,unknown,User,7526,,,,Atlantic/Stanley
Lintsang Airfield,Lincang,China,,LNJ,ZPLC,23.738100051900002,100.025001526,6230,6096,,8.0,U,,airport,OurAirports,7527,,,,Asia/Shanghai
Wenshan Airport,Wenshan,China,,WNH,"",23.375833,104.243056,1000,6097,,8.0,U,,airport,User,7528,,,,Asia/Shanghai
Ponta Pelada Airport,Manaus,Brazil,,"","",-3.14604,-59.9863,267,6098,,-4.0,S,,airport,User,7529,,,,America/Boa_Vista
Sao Gabriel da Cachoeira Airport,Sao Gabriel da Cachoeira,Brazil,,"","",-0.148056,-66.9858,251,6099,,-4.0,S,,airport,User,7530,,,,America/Boa_Vista
Maturacá Airport,Maturaca,Brazil,,"",SWMK,0.6282690167427063,-66.11509704589844,354,6100,,-4.0,S,,airport,OurAirports,7531,,,,America/Boa_Vista
Carajás Airport,Parauapebas,Brazil,,CKS,SBCJ,-6.11527776718,-50.0013885498,2064,6101,,-3.0,S,,airport,OurAirports,7532,,,,America/Belem
Centro de Lançamento de Alcântara Airport,Alcantara,Brazil,,"",SNCW,-2.372999906539917,-44.396400451660156,148,6102,,-3.0,S,,airport,OurAirports,7533,,,,America/Fortaleza
Cachimbo,Itaituba,Brazil,,"","",-4.2446,-56.00384,0,6103,,-3.0,S,,unknown,User,7534,,,,America/Belem
Latur Airport,Latur,India,,LTU,"",18.411944,76.465,1584,6104,,5.5,U,,airport,User,7535,,,,Asia/Calcutta
Tarempa Airport,Anambas Islands,Indonesia,,MWK,WIOM,3.3481199741363525,106.25800323486328,10,6105,,7.0,N,,airport,OurAirports,7536,,,,Asia/Jakarta
Mainz Finthen,Mainz,Germany,,QFZ,"",0.0,0.0,300,6106,,1.0,E,,unknown,User,7537,,,,""
Würzburg-Schenkenturm Airport,Wuerzburg,Germany,,"",EDFW,49.81778,9.8975,991,6107,,1.0,E,,airport,OurAirports,7538,,,,Europe/Berlin
Mainz,Mainz,Germany,,QMZ,"",50.00829,8.27356,360,6108,,1.0,E,,unknown,User,7539,,,,Europe/Berlin
Berlin Gatow,Berlin,Germany,,GWW,"",52.475,13.139,160,6109,,1.0,E,,unknown,User,7540,,,,Europe/Berlin
Rheine Bentlage,Rheine,Germany,,ZPQ,"",52.27656,7.43843,120,6110,,1.0,E,,unknown,User,7541,,,,Europe/Berlin
São Jacinto Airport,Aveiro,Portugal,,"",LPAV,40.656741,-8.741544,26,6111,,0.0,E,,airport,OurAirports,7542,,,,Europe/Lisbon
Tana Toraja Airport,Toraja,Indonesia,,"","",-3.416667,119.916664,0,6112,,8.0,N,,airport,User,7543,,,,Asia/Makassar
Hopsten Air Base,Hopsten,Germany,,"",ETNP,52.33869934082031,7.541329860687256,423,6113,,1.0,E,,airport,OurAirports,7544,,,,Europe/Berlin
Jose Aponte De La Torre Airport,Ceiba,Puerto Rico,,"",TJNR,18.2453,-65.6434,38,6114,,-4.0,S,,airport,User,7545,,,,America/Puerto_Rico
Persian Gulf International Airport,Khalije Fars,Iran,,PGU,OIBP,27.379601,52.737701,27,6115,,3.5,U,,airport,OurAirports,7546,,,,Asia/Tehran
Yasouj Airport,Yasuj,Iran,,YES,OISY,30.700500488281,51.545101165771,5939,6116,,3.5,U,,airport,OurAirports,7547,,,,Asia/Tehran
Mosul International Airport,Mosul,Iraq,,OSM,ORBM,36.305801,43.1474,719,6117,,3.0,U,,airport,OurAirports,7548,,,,Asia/Baghdad
Tajima Airport,Toyooka,Japan,,TJH,RJBT,35.51279830932617,134.78700256347656,584,6118,,9.0,U,,airport,OurAirports,7549,,,,Asia/Tokyo
Amakusa Airport,Amakusa,Japan,,AXJ,RJDA,32.482498,130.158997,340,6119,,9.0,U,,airport,OurAirports,7550,,,,Asia/Tokyo
Kikai Airport,Kikai,Japan,,KKX,RJKI,28.321300506599997,129.927993774,21,6120,,9.0,U,,airport,OurAirports,7551,,,,Asia/Tokyo
Aguni Airport,Aguni,Japan,,AGJ,RORA,26.5925006866,127.240997314,38,6121,,9.0,U,,airport,OurAirports,7552,,,,Asia/Tokyo
Chongjin Airport,Chongjin,North Korea,,"","",41.801389,129.855,500,6122,,8.5,U,,airport,User,7553,,,,Asia/Pyongyang
Haeju Airport,Haeju,North Korea,,HAE,"",38.00543,125.77863,131,6123,,8.5,U,,airport,User,7554,,,,Asia/Pyongyang
Layang Layang Airport,Layang Layang Atoll,Malaysia,,LAC,"",7.372222,113.841667,5,6124,,8.0,N,,airport,User,7555,,,,""
Donoi Airport,Uliastai,Mongolia,,ULZ,ZMDN,47.7093,96.5258,5800,6125,,8.0,U,,airport,OurAirports,7556,,,,Asia/Ulaanbaatar
Bulgan Airport,Bulgan,Mongolia,,UGA,ZMBN,48.85499954223633,103.47599792480469,4311,6126,,8.0,U,,airport,OurAirports,7557,,,,Asia/Ulaanbaatar
Ulaangom Airport,Ulaangom,Mongolia,,ULO,ZMUG,50.066588,91.938273,0,6127,,7.0,U,,airport,OurAirports,7558,,,,Asia/Hovd
Borongan Airport,Borongan,Philippines,,"",RPVW,11.674300193799999,125.478996277,7,6128,,8.0,N,,airport,OurAirports,7559,,,,Asia/Manila
Lubang Airport,Lubang,Philippines,,LBX,RPLU,13.855400085449219,120.1050033569336,43,6129,,8.0,N,,airport,OurAirports,7560,,,,Asia/Manila
Bentota Airport,Bentota,Sri Lanka,,BJT,"",6.416667,79.983333,100,6130,,5.5,U,,airport,User,7561,,,,Asia/Colombo
Dickwella Airport,Dickwella,Sri Lanka,,DIW,"",5.966667,80.683333,100,6131,,5.5,U,,airport,User,7562,,,,Asia/Colombo
Kulob Airport,Kulyab,Tajikistan,,TJU,UTDK,37.98809814453125,69.80500030517578,2293,6132,,5.0,U,,airport,OurAirports,7563,,,,Asia/Dushanbe
Chi Mei Airport,Cimei,Taiwan,,CMJ,RCCM,23.2131004333,119.417999268,63,6133,,8.0,U,,airport,OurAirports,7564,,,,Asia/Taipei
Daşoguz Airport,Dasoguz,Turkmenistan,,TAZ,UTAT,41.761101,59.826698,272,6134,,5.0,U,,airport,OurAirports,7565,,,,Asia/Ashgabat
Barrow Island Airport,Barrow Island,Australia,,BWB,YBWX,-20.86440086364746,115.40599822998047,26,6135,,8.0,U,,airport,OurAirports,7566,,,,Australia/Perth
Morawa Airport,Morawa,Australia,,MWB,"",-29.211,116.009,899,6136,,8.0,U,,airport,User,7567,,,,Australia/Perth
Derby Airport,Derby,Australia,,DRB,YDBY,-17.3700008392334,123.66100311279297,24,6138,,8.0,U,,airport,OurAirports,7569,,,,Australia/Perth
Walgett Airport,Walgett,Australia,,WGE,YWLG,-30.032800674438477,148.12600708007812,439,6139,,10.0,U,,airport,OurAirports,7570,,,,Australia/Sydney
Bathurst Island Airport,Bathurst Island,Australia,,BRT,YBTI,-11.769200325012207,130.6199951171875,67,6140,,9.5,U,,airport,OurAirports,7571,,,,Australia/Darwin
Dunk Island Airport,Dunk Island,Australia,,DKI,YDKI,-17.9416999817,146.13999939,6,6141,,10.0,U,,airport,OurAirports,7572,,,,Australia/Brisbane
Lizard Island Airport,Lizard Island,Australia,,LZR,YLZI,-14.673273,145.454571,70,6142,,10.0,O,,airport,OurAirports,7573,,,,Australia/Brisbane
Hamilton Airport,Hamilton,Australia,,HLT,YHML,-37.64889907836914,142.06500244140625,803,6143,,10.0,O,,airport,OurAirports,7574,,,,Australia/Hobart
Halls Creek Airport,Halls Creek,Australia,,HCQ,YHLC,-18.23390007019043,127.66999816894531,1346,6144,,8.0,U,,airport,OurAirports,7575,,,,Australia/Perth
Fitzroy Crossing Airport,Fitzroy Crossing,Australia,,FIZ,YFTZ,-18.181900024414062,125.55899810791016,368,6145,,8.0,U,,airport,OurAirports,7576,,,,Australia/Perth
Ravensthorpe Airport,Ravensthorpe,Australia,,RVT,YNRV,-33.7971992493,120.208000183,197,6146,,8.0,U,,airport,OurAirports,7577,,,,Australia/Perth
Wilkins Runway,Budd Coast,Antarctica,,"",YWKS,-66.690833,111.523611,2529,6147,,12.0,U,,airport,OurAirports,7578,,,,Antarctica/South_Pole
Provo Municipal Airport,Provo,United States,,PVU,KPVU,40.219200134277,-111.72299957275,4497,6148,,-7.0,A,,airport,OurAirports,7579,,,,America/Denver
Steamboat Springs Bob Adams Field,Steamboat Springs,United States,,SBS,KSBS,40.5163002,-106.8659973,6882,6149,,-7.0,A,,airport,OurAirports,7580,,,,America/Denver
Delta Municipal Airport,Delta,United States,,DTA,KDTA,39.3805999756,-112.508003235,4759,6150,,-7.0,A,,airport,OurAirports,7581,,,,America/Denver
Richfield Municipal Airport,Richfield,United States,,"",KRIF,38.73640060424805,-112.0989990234375,5301,6151,,-7.0,A,,airport,OurAirports,7582,,,,America/Denver
Carbon County Regional/Buck Davis Field,Price,United States,,PUC,KPUC,39.61389923,-110.7509995,5957,6152,,-7.0,A,,airport,OurAirports,7583,,,,America/Denver
Los Alamos Airport,Los Alamos,United States,,LAM,KLAM,35.8797988892,-106.268997192,7171,6153,,-7.0,A,,airport,OurAirports,7584,,,,America/Denver
Borrego Valley Airport,Borrego Springs,United States,,BXS,KBXS,33.2590278,-116.3209722,520,6154,,-8.0,A,,airport,User,7585,,,,America/Los_Angeles
